127870
529531
174924
4306262
307898
262104
4448928
3903651
4465746
4454356
261920
4454432
1081058
1928156
301062
334888
4455330
4393499
579750
687185
300250
1144981
4343580
4411138
4465907
413695
4454531
4427459
4318649
3044876
165827
730906
4469233
861376
4335436
1100972
140325
627071
4476527
183985
552528
1579256
128297
811036
4414489
4452633
4305815
309696
311952
367150
1130562
554574
173543
184990
1062356
1109552
320430
4352768
4476780
805968
2951214
4431850
833816
4414822
192795
4423026
4365172
187178
236142
4482362
271880
290468
197698
295146
105538
454156
4399453
3991527
4415689
4416951
4358093
174489
2035344
158711
4479548
518002
4299026
4144592
185864
558281
321107
349145
1124040
1053321
4439707
4319045
1049188
290573
4329112
4480529
572882
3989856
347801
188966
4374484
2575787
328059
341250
1061772
3693042
169845
4438147
4442508
296420
4366523
1007750
4366525
296424
648312
4340137
4390211
335577
4442699
355938
530629
1116674
4477019
4439140
4340734
4469417
4482376
333753
347714
248902
288442
446403
171527
252144
4428544
365536
3318103
917641
886735
180629
290735
316381
4480189
4407939
4370817
31235
3749797
4212517
192983
4323374
3931537
188348
4354577
3598692
1122275
1137375
181971
4409730
361702
196307
553395
38357
25947
825808
919806
3841245
4454034
110549
3231096
1136347
4419886
242070
1126009
744023
254011
4353757
194993
2663629
4331760
192228
522420
189588
537085
180572
187256
760967
4472202
358757
94238
2487345
4441615
240135
4450198
2558420
340113
2110060
2190100
4364745
3240573
4479443
593422
925707
1625448
4427114
186921
4430843
194130
753638
366161
514453
1666677
1084157
656889
13463
1073276
4342992
997942
657371
4302796
52106
4451003
4339978
367417
4346675
191038
4459634
3963289
3804335
588768
195236
471157
582069
210542
4295873
210095
293104
271238
54563
4447432
236801
4440497
99508
182054
194372
290253
98939
4437368
138056
1084906
128041
4449054
199318
139056
4456892
4446238
181698
176690
2749126
4425214
542803
179620
539647
4338624
495394
183824
1100471
4329450
301449
232030
4466006
539482
172207
347367
211947
4443172
195015
193968
583134
4469576
4479397
540793
4412991
4428790
176346
137183
169584
4380475
147195
324630
4439606
808203
158967
175630
4480244
4442407
15458
178001
4466538
4435982
364034
3443818
1802717
2499530
311499
4453318
335212
4429557
144647
4310398
4360055
4380507
1121753
2410938
4296772
4464717
849723
190956
4445604
3468943
652272
196333
210201
4380191
95974
300662
3190479
207252
814670
1124877
305982
4439469
288690
130402
4417470
3645685
4344371
1765402
4454025
4454027
4422733
4379141
4387246
4470092
4468024
132661
566154
2498994
13995
511320
4474083
4421830
4432520
4200918
276044
571563
3785400
4471435
4316391
328080
2978043
311950
383714
223307
1111874
1105876
4393565
2397566
555562
4339160
292085
897946
180386
4478762
4364237
4405100
4452146
4405104
302407
4388820
191442
158563
304108
357522
813469
4424876
587933
903686
358016
4375646
181140
2065795
4342704
4326870
4357992
4396884
812079
2163247
301226
1020625
187883
153131
265029
182545
4447605
70005
1504042
105287
1105984
4427090
4338740
4449608
290240
4422313
4338748
195743
146586
246330
197476
3089522
1512588
1105211
4459156
173969
3039313
1028501
743911
4426438
4458306
307903
322580
4412168
198362
565016
179616
274016
769961
187468
1135084
4372581
342268
4374663
278609
4208927
195005
134786
317677
198210
4357657
4366540
4363066
4397471
187720
735769
4468965
519680
193859
4333022
187223
4466707
4415649
538931
726712
258725
4435402
3015659
4435400
345951
3910530
3609803
4447950
730315
591285
4477479
1790209
4401375
3314173
4477696
187929
1133819
187385
1123054
99517
4471854
3468951
4410863
344553
352014
4474255
92535
583266
541328
540500
525401
4381338
239619
4354311
